Genome project,Gene stable ID,Human gene name
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHB2
caenorhabditis_elegans_prjna13758,WBGene00017310,PDGFRA
caenorhabditis_elegans_prjna13758,WBGene00017310,AC058822.1
caenorhabditis_elegans_prjna13758,WBGene00017310,ALK
caenorhabditis_elegans_prjna13758,WBGene00017310,MERTK
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA1
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA4
caenorhabditis_elegans_prjna13758,WBGene00017310,ERBB4
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA8
caenorhabditis_elegans_prjna13758,WBGene00017310,IGF1R
caenorhabditis_elegans_prjna13758,WBGene00017310,ERBB3
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA5
caenorhabditis_elegans_prjna13758,WBGene00017310,RET
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHB1
caenorhabditis_elegans_prjna13758,WBGene00017310,NTRK1
caenorhabditis_elegans_prjna13758,WBGene00017310,TEK
caenorhabditis_elegans_prjna13758,WBGene00017310,LMTK2
caenorhabditis_elegans_prjna13758,WBGene00017310,ERBB2
caenorhabditis_elegans_prjna13758,WBGene00017310,MST1R
caenorhabditis_elegans_prjna13758,WBGene00017310,KIT
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA6
caenorhabditis_elegans_prjna13758,WBGene00017310,FGFR4
caenorhabditis_elegans_prjna13758,WBGene00017310,FGFR3
caenorhabditis_elegans_prjna13758,WBGene00017310,NTRK2
caenorhabditis_elegans_prjna13758,WBGene00017310,AXL
caenorhabditis_elegans_prjna13758,WBGene00017310,FGFR1
caenorhabditis_elegans_prjna13758,WBGene00017310,LTK
caenorhabditis_elegans_prjna13758,WBGene00017310,CSF1R
caenorhabditis_elegans_prjna13758,WBGene00017310,NTRK3
caenorhabditis_elegans_prjna13758,WBGene00017310,FGFR2
caenorhabditis_elegans_prjna13758,WBGene00017310,MET
caenorhabditis_elegans_prjna13758,WBGene00017310,TYRO3
caenorhabditis_elegans_prjna13758,WBGene00017310,FLT4
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA3
caenorhabditis_elegans_prjna13758,WBGene00017310,KDR
caenorhabditis_elegans_prjna13758,WBGene00017310,FLT3
caenorhabditis_elegans_prjna13758,WBGene00017310,DDR1
caenorhabditis_elegans_prjna13758,WBGene00017310,INSRR
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA7
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHB4
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA10
caenorhabditis_elegans_prjna13758,WBGene00017310,MUSK
caenorhabditis_elegans_prjna13758,WBGene00017310,PDGFRB
caenorhabditis_elegans_prjna13758,WBGene00017310,DDR2
caenorhabditis_elegans_prjna13758,WBGene00017310,FLT1
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHA2
caenorhabditis_elegans_prjna13758,WBGene00017310,TIE1
caenorhabditis_elegans_prjna13758,WBGene00017310,EPHB6
caenorhabditis_elegans_prjna13758,WBGene00017311,CNPPD1
caenorhabditis_elegans_prjna13758,WBGene00017312,SLC20A2
caenorhabditis_elegans_prjna13758,WBGene00017312,SLC20A1
caenorhabditis_elegans_prjna13758,WBGene00017313,CPSF2
caenorhabditis_elegans_prjna13758,WBGene00017314,
caenorhabditis_elegans_prjna13758,WBGene00017315,
caenorhabditis_elegans_prjna13758,WBGene00017316,PLD4
caenorhabditis_elegans_prjna13758,WBGene00017316,PLD3
caenorhabditis_elegans_prjna13758,WBGene00017316,PLD5
caenorhabditis_elegans_prjna13758,WBGene00017317,
caenorhabditis_elegans_prjna13758,WBGene00017319,MRPS9
caenorhabditis_elegans_prjna13758,WBGene00017320,CFAP410
caenorhabditis_elegans_prjna13758,WBGene00017321,
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC10A
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC4C
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC4G
caenorhabditis_elegans_prjna13758,WBGene00017322,CD209
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC6A
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC4A
caenorhabditis_elegans_prjna13758,WBGene00017322,CD207
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC4F
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC4E
caenorhabditis_elegans_prjna13758,WBGene00017322,ASGR1
caenorhabditis_elegans_prjna13758,WBGene00017322,ASGR2
caenorhabditis_elegans_prjna13758,WBGene00017322,FCER2
caenorhabditis_elegans_prjna13758,WBGene00017322,CLEC4D
caenorhabditis_elegans_prjna13758,WBGene00017323,
caenorhabditis_elegans_prjna13758,WBGene00017324,
caenorhabditis_elegans_prjna13758,WBGene00017325,
caenorhabditis_elegans_prjna13758,WBGene00017326,DMRTC1B
caenorhabditis_elegans_prjna13758,WBGene00017326,DMRTC1
caenorhabditis_elegans_prjna13758,WBGene00017326,DMRT1
caenorhabditis_elegans_prjna13758,WBGene00017326,DMRTC2
caenorhabditis_elegans_prjna13758,WBGene00017326,DMRT3
caenorhabditis_elegans_prjna13758,WBGene00017326,DMRTB1
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT6C
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT6B
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT6A
caenorhabditis_elegans_prjna13758,WBGene00017327,LMNB1
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT34
caenorhabditis_elegans_prjna13758,WBGene00017327,SYNM
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT75
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT81
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT86
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT83
caenorhabditis_elegans_prjna13758,WBGene00017327,DES
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT76
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT35
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT38
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT37
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT33A
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT39
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT9
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT8
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT72
caenorhabditis_elegans_prjna13758,WBGene00017327,LMNB2
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT20
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT18
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT16
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT14
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT19
caenorhabditis_elegans_prjna13758,WBGene00017327,INA
caenorhabditis_elegans_prjna13758,WBGene00017327,NEFM
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT80
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT79
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT1
caenorhabditis_elegans_prjna13758,WBGene00017327,VIM
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT27
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT7
caenorhabditis_elegans_prjna13758,WBGene00017327,NEFL
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT5
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT33B
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT31
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT85
caenorhabditis_elegans_prjna13758,WBGene00017327,AC073508.2
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT222
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT71
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT77
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT84
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT40
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT82
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT78
caenorhabditis_elegans_prjna13758,WBGene00017327,NES
caenorhabditis_elegans_prjna13758,WBGene00017327,BFSP2
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT26
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT73
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT10
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT24
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT15
caenorhabditis_elegans_prjna13758,WBGene00017327,PRPH
caenorhabditis_elegans_prjna13758,WBGene00017327,LMNA
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT2
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT36
caenorhabditis_elegans_prjna13758,WBGene00017327,GFAP
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT28
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT23
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT32
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT25
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT4
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT17
caenorhabditis_elegans_prjna13758,WBGene00017327,KRT12
caenorhabditis_elegans_prjna13758,WBGene00017328,NEMP2
caenorhabditis_elegans_prjna13758,WBGene00017328,NEMP1
caenorhabditis_elegans_prjna13758,WBGene00017329,
caenorhabditis_elegans_prjna13758,WBGene00017330,
caenorhabditis_elegans_prjna13758,WBGene00017331,
caenorhabditis_elegans_prjna13758,WBGene00017332,
caenorhabditis_elegans_prjna13758,WBGene00017333,
caenorhabditis_elegans_prjna13758,WBGene00017334,
caenorhabditis_elegans_prjna13758,WBGene00017335,ABHD8
caenorhabditis_elegans_prjna13758,WBGene00017335,EPHX3
caenorhabditis_elegans_prjna13758,WBGene00017335,SERHL2
caenorhabditis_elegans_prjna13758,WBGene00017335,BPHL
caenorhabditis_elegans_prjna13758,WBGene00017335,MEST
caenorhabditis_elegans_prjna13758,WBGene00017335,ABHD14B
caenorhabditis_elegans_prjna13758,WBGene00017335,EPHX2
caenorhabditis_elegans_prjna13758,WBGene00017335,EPHX4
caenorhabditis_elegans_prjna13758,WBGene00017336,
caenorhabditis_elegans_prjna13758,WBGene00017338,
caenorhabditis_elegans_prjna13758,WBGene00017339,
caenorhabditis_elegans_prjna13758,WBGene00017340,GLRX2
caenorhabditis_elegans_prjna13758,WBGene00017341,
caenorhabditis_elegans_prjna13758,WBGene00017342,NEURL1
caenorhabditis_elegans_prjna13758,WBGene00017342,NEURL3
caenorhabditis_elegans_prjna13758,WBGene00017342,NEURL1B
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT5
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT3
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT6
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT4
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT11
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT7
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT10
caenorhabditis_elegans_prjna13758,WBGene00017343,FUT9
caenorhabditis_elegans_prjna13758,WBGene00017344,
caenorhabditis_elegans_prjna13758,WBGene00017345,
caenorhabditis_elegans_prjna13758,WBGene00017347,RPLP1
caenorhabditis_elegans_prjna13758,WBGene00017348,
caenorhabditis_elegans_prjna13758,WBGene00017349,STRIP1
caenorhabditis_elegans_prjna13758,WBGene00017349,STRIP2
caenorhabditis_elegans_prjna13758,WBGene00017350,SLC12A8
caenorhabditis_elegans_prjna13758,WBGene00017351,
caenorhabditis_elegans_prjna13758,WBGene00017352,MIER1
caenorhabditis_elegans_prjna13758,WBGene00017352,MIER3
caenorhabditis_elegans_prjna13758,WBGene00017352,MIER2
caenorhabditis_elegans_prjna13758,WBGene00017353,
caenorhabditis_elegans_prjna13758,WBGene00017354,
caenorhabditis_elegans_prjna13758,WBGene00017355,
caenorhabditis_elegans_prjna13758,WBGene00017356,
caenorhabditis_elegans_prjna13758,WBGene00017357,GEMIN8
caenorhabditis_elegans_prjna13758,WBGene00017358,
caenorhabditis_elegans_prjna13758,WBGene00017359,
caenorhabditis_elegans_prjna13758,WBGene00017360,CCDC59
caenorhabditis_elegans_prjna13758,WBGene00017361,
caenorhabditis_elegans_prjna13758,WBGene00017362,
caenorhabditis_elegans_prjna13758,WBGene00017363,
caenorhabditis_elegans_prjna13758,WBGene00017364,
caenorhabditis_elegans_prjna13758,WBGene00017365,
caenorhabditis_elegans_prjna13758,WBGene00017366,
caenorhabditis_elegans_prjna13758,WBGene00017367,
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A6
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A8
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A12
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A10
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A7
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A13
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A2
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A1
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A4
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A9
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A3
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A5
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A11
caenorhabditis_elegans_prjna13758,WBGene00017369,SLC16A14
caenorhabditis_elegans_prjna13758,WBGene00017370,
caenorhabditis_elegans_prjna13758,WBGene00017371,
caenorhabditis_elegans_prjna13758,WBGene00017372,
caenorhabditis_elegans_prjna13758,WBGene00017373,UBR3
caenorhabditis_elegans_prjna13758,WBGene00017374,
caenorhabditis_elegans_prjna13758,WBGene00017375,
caenorhabditis_elegans_prjna13758,WBGene00017376,
caenorhabditis_elegans_prjna13758,WBGene00017378,ISM2
caenorhabditis_elegans_prjna13758,WBGene00017379,ISM2
caenorhabditis_elegans_prjna13758,WBGene00017380,
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHB2
caenorhabditis_elegans_prjna13758,WBGene00017381,PDGFRA
caenorhabditis_elegans_prjna13758,WBGene00017381,AC058822.1
caenorhabditis_elegans_prjna13758,WBGene00017381,MERTK
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHA1
caenorhabditis_elegans_prjna13758,WBGene00017381,ERBB4
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHA8
caenorhabditis_elegans_prjna13758,WBGene00017381,IGF1R
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHB1
caenorhabditis_elegans_prjna13758,WBGene00017381,NTRK1
caenorhabditis_elegans_prjna13758,WBGene00017381,LMTK2
caenorhabditis_elegans_prjna13758,WBGene00017381,ERBB2
caenorhabditis_elegans_prjna13758,WBGene00017381,MST1R
caenorhabditis_elegans_prjna13758,WBGene00017381,KIT
caenorhabditis_elegans_prjna13758,WBGene00017381,NTRK2
caenorhabditis_elegans_prjna13758,WBGene00017381,LTK
caenorhabditis_elegans_prjna13758,WBGene00017381,CSF1R
caenorhabditis_elegans_prjna13758,WBGene00017381,NTRK3
caenorhabditis_elegans_prjna13758,WBGene00017381,MET
caenorhabditis_elegans_prjna13758,WBGene00017381,TYRO3
caenorhabditis_elegans_prjna13758,WBGene00017381,FLT4
caenorhabditis_elegans_prjna13758,WBGene00017381,KDR
caenorhabditis_elegans_prjna13758,WBGene00017381,FLT3
caenorhabditis_elegans_prjna13758,WBGene00017381,DDR1
caenorhabditis_elegans_prjna13758,WBGene00017381,INSRR
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHA7
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHA10
caenorhabditis_elegans_prjna13758,WBGene00017381,PDGFRB
caenorhabditis_elegans_prjna13758,WBGene00017381,DDR2
caenorhabditis_elegans_prjna13758,WBGene00017381,FLT1
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHA2
caenorhabditis_elegans_prjna13758,WBGene00017381,EPHB6
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A6
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A7
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A5
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A3
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A14
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A2
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A8
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A11
caenorhabditis_elegans_prjna13758,WBGene00017382,AP000350.4
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A1
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A12
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A4
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A10
caenorhabditis_elegans_prjna13758,WBGene00017382,SLC2A9
caenorhabditis_elegans_prjna13758,WBGene00017383,
caenorhabditis_elegans_prjna13758,WBGene00017384,
caenorhabditis_elegans_prjna13758,WBGene00017385,BRI3
caenorhabditis_elegans_prjna13758,WBGene00017386,
caenorhabditis_elegans_prjna13758,WBGene00017387,MPST
caenorhabditis_elegans_prjna13758,WBGene00017387,TST
caenorhabditis_elegans_prjna13758,WBGene00017388,
caenorhabditis_elegans_prjna13758,WBGene00017389,
caenorhabditis_elegans_prjna13758,WBGene00017390,
caenorhabditis_elegans_prjna13758,WBGene00017391,
caenorhabditis_elegans_prjna13758,WBGene00017392,
caenorhabditis_elegans_prjna13758,WBGene00017393,ECE1
caenorhabditis_elegans_prjna13758,WBGene00017393,ECEL1
caenorhabditis_elegans_prjna13758,WBGene00017393,KEL
caenorhabditis_elegans_prjna13758,WBGene00017394,SPATA21
caenorhabditis_elegans_prjna13758,WBGene00017394,PHF24
caenorhabditis_elegans_prjna13758,WBGene00017394,EFCAB6
caenorhabditis_elegans_prjna13758,WBGene00017395,
caenorhabditis_elegans_prjna13758,WBGene00017396,
caenorhabditis_elegans_prjna13758,WBGene00017397,
caenorhabditis_elegans_prjna13758,WBGene00017398,
caenorhabditis_elegans_prjna13758,WBGene00017399,
caenorhabditis_elegans_prjna13758,WBGene00017400,CACNG3
caenorhabditis_elegans_prjna13758,WBGene00017400,CACNG8
caenorhabditis_elegans_prjna13758,WBGene00017400,CACNG2
caenorhabditis_elegans_prjna13758,WBGene00017400,CACNG4
caenorhabditis_elegans_prjna13758,WBGene00017401,
caenorhabditis_elegans_prjna13758,WBGene00017402,
caenorhabditis_elegans_prjna13758,WBGene00017403,
caenorhabditis_elegans_prjna13758,WBGene00017404,
caenorhabditis_elegans_prjna13758,WBGene00017405,
caenorhabditis_elegans_prjna13758,WBGene00017406,ZNF462
caenorhabditis_elegans_prjna13758,WBGene00017406,ZNF445
caenorhabditis_elegans_prjna13758,WBGene00017406,ZNF423
caenorhabditis_elegans_prjna13758,WBGene00017406,ZNF597
caenorhabditis_elegans_prjna13758,WBGene00017406,ZNF521
caenorhabditis_elegans_prjna13758,WBGene00017406,ZNF786
caenorhabditis_elegans_prjna13758,WBGene00017406,ZBTB39
caenorhabditis_elegans_prjna13758,WBGene00017407,
caenorhabditis_elegans_prjna13758,WBGene00017408,
caenorhabditis_elegans_prjna13758,WBGene00017410,
caenorhabditis_elegans_prjna13758,WBGene00017411,
caenorhabditis_elegans_prjna13758,WBGene00017412,
caenorhabditis_elegans_prjna13758,WBGene00017413,
caenorhabditis_elegans_prjna13758,WBGene00017414,
caenorhabditis_elegans_prjna13758,WBGene00017415,
caenorhabditis_elegans_prjna13758,WBGene00017416,
caenorhabditis_elegans_prjna13758,WBGene00017417,
caenorhabditis_elegans_prjna13758,WBGene00017418,
caenorhabditis_elegans_prjna13758,WBGene00017419,SEC16A
caenorhabditis_elegans_prjna13758,WBGene00017419,SEC16B
caenorhabditis_elegans_prjna13758,WBGene00017420,
caenorhabditis_elegans_prjna13758,WBGene00017421,
caenorhabditis_elegans_prjna13758,WBGene00017422,
caenorhabditis_elegans_prjna13758,WBGene00017423,BAZ1A
caenorhabditis_elegans_prjna13758,WBGene00017423,CECR2
caenorhabditis_elegans_prjna13758,WBGene00017423,KAT2A
caenorhabditis_elegans_prjna13758,WBGene00017423,BAZ2A
caenorhabditis_elegans_prjna13758,WBGene00017424,
caenorhabditis_elegans_prjna13758,WBGene00017426,
caenorhabditis_elegans_prjna13758,WBGene00017427,ACPP
caenorhabditis_elegans_prjna13758,WBGene00017427,ACP4
caenorhabditis_elegans_prjna13758,WBGene00017427,ACP2
caenorhabditis_elegans_prjna13758,WBGene00017427,ACP6
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP2
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP9
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP1
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP8
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP10
caenorhabditis_elegans_prjna13758,WBGene00017428,CCDC155
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP22
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP7
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP14
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP26
caenorhabditis_elegans_prjna13758,WBGene00017428,STYXL1
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP19
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP21
caenorhabditis_elegans_prjna13758,WBGene00017428,EPM2A
caenorhabditis_elegans_prjna13758,WBGene00017428,SSH2
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP6
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP16
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP15
caenorhabditis_elegans_prjna13758,WBGene00017428,SSH1
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP5
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP18
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP28
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP13
caenorhabditis_elegans_prjna13758,WBGene00017428,DUPD1
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP4
caenorhabditis_elegans_prjna13758,WBGene00017428,DUSP27
caenorhabditis_elegans_prjna13758,WBGene00017429,HSD3B7
caenorhabditis_elegans_prjna13758,WBGene00017429,SDR42E2
caenorhabditis_elegans_prjna13758,WBGene00017429,HSD3B1
caenorhabditis_elegans_prjna13758,WBGene00017429,HSD3B2
caenorhabditis_elegans_prjna13758,WBGene00017430,ZNF536
caenorhabditis_elegans_prjna13758,WBGene00017430,BCL11B
caenorhabditis_elegans_prjna13758,WBGene00017430,ZNF831
caenorhabditis_elegans_prjna13758,WBGene00017430,ZNF219
